Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-381,512.7343005312399,electronic,516.7343005312399,0.0
Kendaraan-382,513.1807198226231,electronic,517.1807198226231,0.0
Kendaraan-383,513.6432541938465,electronic,517.6432541938465,0.0
Kendaraan-384,514.2993948956395,electronic,518.2993948956395,0.0
Kendaraan-385,514.9429377617029,electronic,518.9429377617029,0.0
Kendaraan-386,515.381046853681,electronic,519.381046853681,0.0
Kendaraan-387,515.5512336589672,electronic,520.7343005312399,1.1830668722726614
Kendaraan-388,516.2331049248148,electronic,521.1807198226231,0.9476148978083074
Kendaraan-389,519.7574678486959,electronic,523.7574678486959,0.0
Kendaraan-390,521.1713275877463,electronic,525.1713275877463,0.0
Kendaraan-391,524.0851296177531,electronic,528.0851296177531,0.0
Kendaraan-392,525.2799424726286,electronic,529.2799424726286,0.0
Kendaraan-393,525.7274835090195,electronic,529.7274835090195,0.0
Kendaraan-394,526.7199012587758,electronic,530.7199012587758,0.0
Kendaraan-395,526.7204087864172,electronic,530.7204087864172,0.0
Kendaraan-396,527.1430998510177,electronic,531.1430998510177,0.0
Kendaraan-397,527.8455032376625,electronic,532.0851296177531,0.23962638009061266
Kendaraan-398,528.9298336540535,electronic,533.2799424726286,0.35010881857510867
Kendaraan-399,530.2590311054852,electronic,534.2590311054852,0.0
Kendaraan-400,531.0408641780166,electronic,535.0408641780166,0.0
Kendaraan-401,531.7704675983884,electronic,535.7704675983884,0.0
Kendaraan-402,532.0709909255573,electronic,536.0709909255573,0.0
Kendaraan-403,532.8721260340691,electronic,536.8721260340691,0.0
Kendaraan-404,535.7652055621858,electronic,539.7652055621858,0.0
Kendaraan-405,537.7524013942792,electronic,541.7524013942792,0.0
Kendaraan-406,537.9848486886377,electronic,541.9848486886377,0.0
Kendaraan-407,538.0956084155607,electronic,542.0956084155607,0.0
Kendaraan-408,539.0012819178281,electronic,543.0012819178281,0.0
Kendaraan-409,540.2540722777785,electronic,544.2540722777785,0.0
Kendaraan-410,540.7643864893358,electronic,544.7643864893358,0.0
Kendaraan-411,542.8969840282945,electronic,546.8969840282945,0.0
Kendaraan-412,544.6355556604178,electronic,548.6355556604178,0.0
Kendaraan-413,546.0320187136023,electronic,550.0320187136023,0.0
